gotu	covered_length	total_length	coverage_ratio	strain
G000445145	317235	4848286	0.06543240229639918	Sphingobium baderi LL03 ASM44514v1
G000015405	316552	6256079	0.050599105286234396	Mycobacterium sp. KMS ASM1540v1
G000318295	316472	3218123	0.09834055441634766	Capnocytophaga sp. oral taxon 326 str. F0382
G001602545	316067	5172400	0.06110644961719898	bacteria symbiont BFo1 of Frankliniella occidentalis SwAb130
G000160535	315943	3273670	0.0965103385497011	Prevotella bergensis DSM 17361
G001742225	315753	6918128	0.045641393163005944	Novosphingobium resinovorum SA1
G000156575	315283	2206675	0.14287695288159788	Anaerococcus lactolyticus ATCC 51172
G000745855	314712	6535173	0.0481566440551765	Xenophilus azovorans DSM 13620
G900106055	314152	2430293	0.1292650721538514	Actinomyces radingae DSM 9169
G001598915	312605	5538168	0.05644556105918058	Williamsia muralis NBRC 105860
G000397205	312151	6867980	0.04545019059461443	Pseudomonas protegens CHA0
G000159995	311126	2585719	0.12032475299906911	Alloprevotella tannerae ATCC 51259
G001057055	308922	2354316	0.13121518096975937	Cellulomonas flavigena 493_CFLA
G000220235	308620	2669193	0.11562296169666263	Prevotella nigrescens ATCC 33563
G000412695	308585	6484828	0.04758568770058358	Pseudomonas resinovorans NBRC 106553
G000746645	308039	4335793	0.07104559650333861	Acinetobacter baumannii AB30
G000936425	307383	8525315	0.03605532464196338	Skermanella aerolata KACC 11604 5416T-32
G000069185	306920	5090491	0.06029280868977079	Mycobacterium abscessus ASM6918v1
G001428895	306770	6672097	0.04597804858052873	Mycobacterium sp. Root265 Root265
G000381525	306323	2106935	0.14538796877929314	Peptostreptococcus anaerobius VPI 4330 = DSM 2949
G001422215	306013	5005286	0.06113796494346177	Methylobacterium sp. Leaf89 Leaf89
G000315445	305307	1806596	0.16899572455601583	Alloiococcus otitis ATCC 51267
G000369105	304294	3218415	0.09454778206042415	Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512 CIP 64.10
G000784965	304120	4967343	0.061223877634381196	Pantoea sp. PSNIH2 ASM78496v1
G000162015	303876	3090349	0.09833064162008887	Faecalibacterium prausnitzii A2-165
G001411495	299991	8605945	0.03485857741363674	Burkholderia cepacia ATCC 25416 UCB 717
G001049355	299784	6019325	0.049803590934199435	Mycobacterium aurum NCTC 10437
G000160655	299116	2642494	0.11319458057426053	Cardiobacterium hominis ATCC 15826
G001056295	298970	3154822	0.09476604385287031	Corynebacterium halotolerans 307_CHAL
G001714725	298582	4574859	0.06526583660829766	Acidovorax sp. RAC01 ASM171472v1
G000008805	298529	2272360	0.13137399003678996	Neisseria meningitidis MC58
G000368625	297483	3394558	0.08763526797892392	Acinetobacter schindleri CIP 107287
G000020605	296639	3449685	0.08599017011698169	[Eubacterium rectale] ATCC 33656
G001644955	296100	6120625	0.048377412437455324	Pseudomonas putida CBF10-2
G000261025	294318	2699437	0.10902940131590402	Prevotella intermedia 17
G000204645	292525	5070751	0.057688693449944595	Alicycliphilus denitrificans K601
G000559025	292413	4295921	0.06806759249064404	Luteimonas huabeiensis HB2
G000582785	290990	3874680	0.07510039538749007	Candidatus Blastococcus massiliensis AP3
G000401255	288917	4965572	0.05818403197053632	Xanthomonas maliensis M97
G000626675	287919	3568218	0.08068985695380719	Corynebacterium glyciniphilum AJ 3170
G000312345	287228	2590418	0.11088094662714666	Corynebacterium timonense 5401744
G001425465	286705	5577040	0.051408094616499075	Methylobacterium sp. Leaf456 Leaf456
G001263755	283923	2563723	0.11074636378423099	Corynebacterium riegelii PUDD_83A45
G000803645	283601	5202172	0.05451588298118555	Sphingopyxis fribergensis Kp5.2
G000815185	283414	5006106	0.05661366339426293	Xanthomonas sacchari R1
G000956415	283315	3558318	0.07962048361051485	Microbacterium foliorum DSM 12966
G001417955	283300	7552315	0.037511676883180856	Mycobacterium gordonae CTRI 14-8773
G000746525	282970	5764622	0.0490873469240481	Pseudomonas alkylphenolica KL28
G000196295	280955	2220606	0.12652176928279937	Neisseria lactamica 020-06
G000158215	279995	2546312	0.10996099456782986	Fusobacterium periodonticum 2_1_31
G001314225	279868	4827965	0.05796810871661249	Microbacterium sp. No. 7 ASM131422v1
G000224715	279711	3433900	0.0814557791432482	Serinicoccus profundi MCCC 1A05965
G000807925	279192	4885942	0.05714189812322783	Novosphingobium subterraneum DSM 12447
G000191065	278995	3057407	0.09125216237157827	Prevotella multiformis DSM 16608
G001310795	276999	3008372	0.09207604644638362	Diaphorobacter nitroreducens JCM 11421
G000807215	276033	2927205	0.09429916934413544	Tepidimonas taiwanensis VT154-175
G001423365	275288	3571516	0.07707875311212381	Aeromicrobium sp. Leaf291 Leaf291
G000007525	274709	2260266	0.12153834991102817	Bifidobacterium longum NCC2705
G001705225	273255	4607758	0.059303244658248114	Pseudomonas xanthomarina UASWS0955
G001262035	272678	2414427	0.11293694114587022	Aggregatibacter aphrophilus W10433
G000237065	272278	6845832	0.03977281358934896	Pseudomonas fluorescens F113
G000614025	272199	3002170	0.09066741723486678	Prevotella aurantiaca JCM 15754
G000286635	268802	2042594	0.13159834994130012	Veillonella sp. ACP1 VspACP1v1.0
G000212375	268177	2186370	0.12265856190855162	Porphyromonas asaccharolytica DSM 20707
G000196695	267281	5043170	0.05299861000124922	Rhodococcus equi 103S
G000466565	266833	3573774	0.07466420652229268	Blautia sp. KLE 1732 ASM46656v1
G000266905	265447	6342624	0.04185129056995969	Mycobacterium chubuense NBB4
G001652465	265216	3168630	0.08370052672606142	Microbacterium chocolatum SIT 101 ASM165246v1
G900101065	264783	2277311	0.11627002196889226	Jeotgalicoccus halophilus CGMCC 1.8911
G000438035	264510	3839656	0.06888898380479919	Bacteroides vulgatus CAG:6 MGS6
G001747495	264404	2727353	0.09694527991059464	Cloacibacterium normanense NRS-1
G000400735	264066	4078922	0.064739163926155	Acinetobacter tandoii DSM 14970 = CIP 107469
G000162475	263525	1743361	0.1511591689845075	Granulicatella elegans ATCC 700633
G000473085	262714	5817514	0.045159152173935464	Azorhizobium doebereinerae UFLA1-100
G001429505	261677	6609529	0.03959086948555638	Bosea sp. Root483D1 Root483D1
G000759795	260912	4374581	0.05964274064190376	Escherichia vulneris NBRC 102420
G000576425	260162	4188165	0.062118374037317056	Brachybacterium phenoliresistens W13A50
G001235865	259977	3094736	0.08400619632821668	Erythrobacter citreus LAMA 915
G001021935	258983	4561137	0.05678035980940717	Xanthomonas translucens pv. undulosa Xtu 4699
G000513975	257035	4294957	0.059845767955302	Paracoccus sp. J55 ASM51397v1
G000478985	256983	1925975	0.1334300808681317	Peptoniphilus sp. BV3C26 CspBV3C26v1.0
G000720335	256271	4163496	0.061551878517476656	Marmoricola aequoreus NRRL B-24464
G000375365	256207	2370005	0.10810399134179041	Corynebacterium mastitidis DSM 44356
G001420995	256078	7205934	0.03553710039531308	Pseudonocardia sp. EC080619-01 ASM142099v1
G001592125	255873	3502678	0.07305067722468352	Microbacterium hominis NBRC 15708
G000022005	255365	4042929	0.06316336497623382	Caulobacter crescentus NA1000
G000196015	255349	6913352	0.036935628331958216	Cupriavidus metallidurans CH34
G000701685	254672	1795494	0.1418395160329135	Gemella sanguinis ATCC 700632
G000697965	254224	7267502	0.03498093292578385	Ensifer adhaerens Casida A
G000197735	253845	3918192	0.06478625856007056	Glutamicibacter arilaitensis Re117
G000175215	253293	4308776	0.05878537199427401	Asticcacaulis excentricus CB 48 CS 48
G001281115	252177	3851242	0.06547939599744705	Arthrobacter sp. LS16 ASM128111v1
G001465295	251807	4147593	0.06071159826916479	Pseudoalteromonas translucida KMM 520
G000203895	250268	5236194	0.04779578449537966	Paracoccus denitrificans PD1222
G000311865	250248	1773998	0.14106442059122953	Peptoniphilus obesi ph1
G000455825	250004	3996920	0.06254916285539866	Microbacterium maritypicum MF109
G001854465	249711	2143397	0.11650244914964424	Fusobacterium nucleatum AB1
G000425625	249633	5017423	0.049753229895107505	Pseudomonas azotifigens DSM 17556
G001046635	249610	5313474	0.046976798983113494	Novosphingobium barchaimii LL02
G000403495	249606	4571652	0.054598643991274926	Lachnospiraceae bacterium 10-1 Lach_bact_10-1_V1
G000010525	249254	5369772	0.04641798571708445	Azorhizobium caulinodans ORS 571
G000158275	248805	2514029	0.09896663880965574	Fusobacterium nucleatum subsp. animalis 7_1 ASM15827v2
G000296505	248772	1967755	0.126424275379811	Actinomyces turicensis ACS-279-V-Col4
G000735365	248717	4932354	0.05042561827476292	Kluyvera ascorbata ATCC 33433
G001457475	248449	6813182	0.036465927374316434	Achromobacter xylosoxidans NCTC10807
G000982825	248083	4663565	0.05319599919803841	Cronobacter sakazakii ATCC 29544 ASM98282v1
G000295095	248010	2932944	0.0845600870661015	Actinomyces timonensis DSM 23838 7400942
G000243395	247628	4564108	0.05425550841478773	Saccharomonospora glauca K62
G001005175	246070	5187616	0.0474341200273883	Mycobacterium elephantis Lipa
G001915695	245779	2871413	0.08559514078956945	Blautia sp. CAG:37_48_57 ASM191569v1
G000968335	245564	1969659	0.12467335716486966	Haemophilus influenzae 2019 ASM96833v1
G001543265	245539	5101809	0.04812783073611732	Pseudomonas fragi P121
G000241465	245287	4264936	0.057512469120286916	Sphingomonas echinoides ATCC 14820
G000091125	244491	4424862	0.05525392656313349	Sphingobium japonicum UT26S
G000379965	244195	2650108	0.09214530124810008	Prevotella nanceiensis DSM 19126 = JCM 15639 DSM 19126
G000006845	244119	2153922	0.11333697320515784	Neisseria gonorrhoeae FA 1090
G000154065	242454	2915433	0.08316226097461338	Dorea longicatena DSM 13814
G001447195	241265	4592999	0.05252885968405393	Aquabacterium parvum B6
G000155875	241140	3242215	0.07437507999932146	Coprococcus comes ATCC 27758
G000519165	241125	2573247	0.093704568585915	Prevotella intermedia ATCC 25611 = DSM 20706 ATCC 25611 ASM51916v1
G000439065	240488	2564533	0.09377457806158081	Prevotella intermedia ATCC 25611 = DSM 20706
G000427645	240290	3920299	0.061293794172332265	Sphingomonas phyllosphaerae FA2
G001431535	240034	3967734	0.06049649497672979	Stenotrophomonas chelatiphaga DSM 21508
G000972865	238908	3891720	0.06138879467176467	Pseudoxanthomonas suwonensis J1
G000017585	237931	1714951	0.1387392409462428	Campylobacter hominis ATCC BAA-381
G000403275	237851	4283535	0.05552680204550681	Lachnospiraceae bacterium 28-4 Lach_bact_28-4_V1
G000508405	237633	2592265	0.09167002601971636	Lactobacillus rhamnosus LR231
G000497755	236595	4143240	0.05710386074666203	Aliihoeflea sp. 2WW Alii2WW1
G001424455	236505	4368819	0.05413476731354629	Geodermatophilus sp. Leaf369 Leaf369
G000221605	235866	1731014	0.13625886330208767	Veillonella sp. oral taxon 780 str. F0422
G001431645	235816	3923155	0.060108764502039815	Stenotrophomonas panacihumi JCM 16536
G000378085	235725	3508589	0.06718512769663246	Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930 DSM 19665
G000613925	235083	2949807	0.07969436644499114	Prevotella histicola JCM 15637 = DNF00424 JCM 15637
G000438275	234949	2669690	0.08800609808629466	Blautia sp. CAG:37 MGS37
G000318335	234856	1901306	0.1235235148892393	Actinomyces sp. oral taxon 181 str. F0379
G001698165	234377	1986991	0.11795574313119687	Lactobacillus curvatus WiKim52
G000015305	233912	6491865	0.03603155641714669	Mycobacterium vanbaalenii PYR-1
G000069945	233889	2369219	0.09871987351105997	Corynebacterium urealyticum DSM 7109
G001070095	233804	1916254	0.12201096514345175	Streptomyces cattleya 1093_SCAT
G001723545	233653	1940170	0.12042913765288608	Lactobacillus curvatus WiKim38
G000204195	233243	5530232	0.042175988276802856	Acidovorax radicis N35
G001312505	232867	3259449	0.07144367038723416	Ruminococcus faecis JCM 15917
G000213295	232258	2536778	0.09155629700352179	Capnocytophaga sp. oral taxon 329 str. F0087
G000767055	231781	2698995	0.08587678006072631	Corynebacterium doosanense CAU 212 = DSM 45436 CAU 212(T)
G001441165	231499	3651382	0.06340037826773534	Acidipropionibacterium acidipropionici CGMCC 1.2230
G001424755	231182	3814797	0.06060138979872323	Marmoricola sp. Leaf446 Leaf446
G001663835	231130	1848756	0.12501920210130488	Lactobacillus curvatus FBA2
G000308255	230954	2366094	0.09760981600900048	Anaerococcus pacaensis 9403502
G000550785	230821	3132213	0.07369262562922764	Corynebacterium casei LMG S-19264
G000177535	230607	2601311	0.08865029979114378	Corynebacterium resistens DSM 45100
G000024365	230454	6060298	0.03802684290442483	Nakamurella multipartita DSM 44233
G000308055	230007	1864179	0.1233824648813231	Actinomyces sp. ph3 ASM30805v1
G001286805	229981	1621211	0.14185753735941836	Kallipyga gabonensis GM4
G000191545	228995	2097766	0.10916136499495177	Lactobacillus acidophilus 30SC
G000317305	228989	5421267	0.042239019033742484	Mycobacterium neoaurum VKM Ac-1815D
G001853345	228689	4923741	0.0464461879696759	Sphingomonas haloaromaticamans P3
G000224415	228453	3466927	0.06589495538844631	Citricoccus sp. CH26A ASM22441v2
G000379145	228255	9484767	0.02406543038959207	Bradyrhizobium elkanii USDA 76
G000739375	228048	6062703	0.03761490543079547	Comamonas testosteroni TK102
G000427785	227955	6111684	0.03729823073313345	Massilia alkalitolerans DSM 17462
G000237805	227786	1675934	0.13591585348826385	Jonquetella anthropi DSM 22815
G000160435	227493	2406675	0.09452584997974384	Kingella oralis ATCC 51147
G001610955	226928	3499317	0.06484922629187354	Geobacillus thermoleovorans KCTC 3570
G000312325	226391	2375244	0.09531273418646674	Casaltella massiliensis 9400853
G000027305	226211	1830138	0.12360324740538692	Haemophilus influenzae Rd KW20
G000344135	225857	4465464	0.0505786184817524	Gordonia malaquae NBRC 108250
G000800935	225593	4937598	0.0456888146827668	Methylobacterium sp. ZNC0032 ZNC0032.1
G001424025	225462	3127470	0.0720908593847423	Brevundimonas sp. Leaf363 Leaf363
G900116265	225166	3728357	0.06039282182473406	Acinetobacter bohemicus ANC 5076
G001552615	225002	5646340	0.0398491766347758	Millisia brevis NBRC 105863
G000511305	224907	5590512	0.04023012561282401	Rhodococcus pyridinivorans SB3094
G000169035	224528	2439869	0.09202461279683459	Collinsella aerofaciens ATCC 25986
G000613185	224502	6462090	0.034741391716921304	Mycobacterium cosmeticum DSM 44829
G001421285	224490	3765831	0.05961234054316299	Sphingomonas sp. Leaf11 Leaf11
G000800955	224488	3013087	0.0745043206518763	Kocuria sp. ZOR0020 ZOR0020.1
G001293525	224218	6142063	0.03650532402549436	Ideonella sakaiensis 201-F6
G001571285	223481	5044663	0.044300481518785295	Kluyvera cryocrescens NBRC 102467
G000286335	223236	2559484	0.08721914260843201	Staphylococcus vitulinus F1028
G000161995	222975	1790058	0.1245630029864954	Jonquetella anthropi E3_33 E1
G000701365	222801	5177578	0.0430318963808947	Blastococcus sp. URHD0036 ASM70136v1
G000935165	222524	3764434	0.05911220650966387	Comamonas aquatica CJG
G000284015	222063	4875340	0.0455482079198579	Blastococcus saxobsidens DD2
G001278035	221362	4664213	0.04745966790110143	Sphingopyxis sp. 113P3 ASM127803v1
G001427825	219876	2789653	0.07881840501309662	Brevundimonas sp. Root608 Root608
G000159095	219033	2145347	0.10209677035929386	Anaerococcus tetradius ATCC 35098
G000513955	219028	3346704	0.06544588347221625	Pseudoxanthomonas suwonensis J47
G000632455	218086	3345299	0.0651917810635163	Acinetobacter sp. Ver3 AcinetoVer3_1.0
G001425945	217305	3425771	0.06343243608519075	Brevundimonas sp. Root1279 Root1279
G000364625	217003	3752096	0.057835140678703316	Pseudomonas thermotolerans DSM 14292
G000422085	216957	5282719	0.041069191830949175	Serratia liquefaciens ATCC 27592
G001647675	215722	3048277	0.07076850299365839	Acinetobacter sp. NCu2D-2 ASM164767v1
G001442515	215510	6157384	0.03500025335434659	Lysobacter enzymogenes C3
G000758925	215392	2838933	0.0758707584856705	Prevotella sp. S7-1-8 04_NF40_HMP1640v01
G000431415	215375	1900981	0.11329676624858429	Peptostreptococcus anaerobius CAG:621 MGS621
G001423245	215306	4415253	0.048764136505880865	Aureimonas sp. Leaf324 Leaf324
G001429625	215040	4407722	0.04878710590186949	Nocardioides sp. Soil805 Soil805
G000012245	213763	6093698	0.03507935575409218	Pseudomonas syringae pv. syringae B728a
G001610975	213741	3983415	0.05365772835619688	Sphingopyxis terrae NBRC 15098 203-1
G000763905	212143	4012851	0.05286590506350722	Paracoccus halophilus JCM 14014
G000238795	211264	2143543	0.09855832143325326	Haemophilus sputorum CCUG 13788
G000160055	211120	1895960	0.11135256018059453	Dialister invisus DSM 15470
G001007605	211102	1917994	0.11006395223342721	Haemophilus influenzae 2019 2019
G000426385	211087	3995323	0.05283352559980758	Arsenicicoccus bolidensis DSM 15745
G001515525	210971	4713213	0.04476160954321394	Piscicoccus intestinalis NBRC 104926
G001700965	210956	4541729	0.046448390029435925	Stenotrophomonas nitritireducens 2001
G000768675	209880	3561699	0.05892693346630358	Knoellia flava TL1
G000425005	209835	2335946	0.08982870323200964	Solobacterium moorei DSM 22971
G900155405	209792	1360589	0.15419204476884643	Negativicoccus massiliensis AT7
G000015265	209718	5293685	0.03961663755965835	Nocardioides sp. JS614 ASM1526v1
G000015005	209188	6988209	0.02993442239635363	Mycobacterium smegmatis str. MC2 155 ASM1500v1
G000488195	208987	4551346	0.045917625247564126	Acinetobacter gyllenbergii NIPH 230
G001484065	208682	5669701	0.03680652648173158	Pannonibacter phragmitetus 31801
G001423135	208365	3953873	0.05269896124635263	Nocardioides sp. Leaf307 Leaf307
G000764535	208294	4061902	0.05127991763464505	Sphingomonas taxi ATCC 55669
G001705425	208067	6303257	0.03300944257865418	Mesorhizobium sp. UASWS1009 ASM170542v1
G001428645	207746	6756331	0.030748345514747574	Acidovorax sp. Root217 Root217
